TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
system.controller.service.QuestionGroupService,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,132,0.3,7,19,173,178311,1543925969143,0.9428571428571428,1111111111111111111111111111101111111111111111111111111111101111100111,0.8181818181818182,11111111111111101001101110100110111111111111,0.9285714285714286,01111111111111,0,0,11,1,0.9008264462809917,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111000001111111111111111111111111111111111111111111111111111111111111111111111111111111110000001111111111111111100011010101111110010111100111111111111111110001101010111111001011110011111111111111111111111111111111111111000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111101111110101111111111111111,0.20833333333333334,011010000011001000001000000000000100100010000000,1.0,11111111111111111,0.6470588235294118,11101110011100011,0.7954545454545454,11111111111100111101011011010101111111111101
